utc_time,sat,constellation,jump_m,jump_cycles,dt_s
2026-06-25 07:20:44,G10,G,0.573,3.01,1
2026-06-25 07:20:44,G14,G,-0.404,-2.12,1
2026-06-25 07:20:44,G22,G,-0.498,-2.62,1
2026-06-25 07:20:44,G27,G,0.566,2.97,1
2026-06-25 07:20:44,G32,G,-0.201,-1.06,1
2026-06-25 07:27:58,C33,C,210246528.782,1094808848.02,22718
2026-06-25 07:28:35,E09,E,-0.100,-0.53,1
2026-06-25 07:30:04,C28,C,122634392.210,638589461.82,40529
2026-06-25 07:30:38,E09,E,0.090,0.47,1
2026-06-25 07:49:38,G17,G,76488086.026,401947604.99,37686
2026-06-25 07:51:28,E08,E,161812094.809,850328297.46,16845
2026-06-25 07:58:21,C09,C,-0.205,-1.07,1
2026-06-25 07:58:21,C13,C,0.454,2.36,1
2026-06-25 07:58:21,C14,C,0.078,0.41,1
2026-06-25 07:58:21,C21,C,-0.215,-1.12,1
2026-06-25 07:58:21,C22,C,-0.583,-3.04,1
2026-06-25 07:58:21,C23,C,-0.385,-2.01,1
2026-06-25 07:58:21,C25,C,-0.479,-2.50,1
2026-06-25 07:58:21,C28,C,0.546,2.84,1
2026-06-25 07:58:21,C31,C,-0.482,-2.51,1
2026-06-25 07:58:21,C33,C,0.705,3.67,1
2026-06-25 07:58:21,C34,C,-0.281,-1.46,1
2026-06-25 07:58:21,C38,C,0.272,1.42,1
2026-06-25 07:58:21,C42,C,0.366,1.91,1
2026-06-25 07:58:21,E03,E,0.440,2.31,1
2026-06-25 07:58:21,E08,E,0.584,3.07,1
2026-06-25 07:58:21,E13,E,0.327,1.72,1
2026-06-25 07:58:21,E21,E,0.211,1.11,1
2026-06-25 07:58:21,E27,E,-0.306,-1.61,1
2026-06-25 07:58:21,E30,E,-0.570,-3.00,1
2026-06-25 07:58:21,E32,E,0.544,2.86,1
2026-06-25 07:58:21,E34,E,-0.340,-1.79,1
2026-06-25 07:58:21,G01,G,0.203,1.07,1
2026-06-25 07:58:21,G02,G,-0.080,-0.42,1
2026-06-25 07:58:21,G03,G,0.559,2.94,1
2026-06-25 07:58:21,G08,G,-0.401,-2.11,1
2026-06-25 07:58:21,G10,G,-0.600,-3.15,1
2026-06-25 07:58:21,G14,G,0.195,1.02,1
2026-06-25 07:58:21,G17,G,0.627,3.30,1
2026-06-25 07:58:21,G22,G,0.351,1.85,1
2026-06-25 07:58:21,G27,G,-0.634,-3.33,1
2026-06-25 07:59:23,C31,C,5.178,26.96,3
2026-06-25 07:59:36,C31,C,0.206,1.07,3
2026-06-25 07:59:39,C31,C,-0.189,-0.99,2
2026-06-25 08:01:13,C25,C,27.754,144.52,6
2026-06-25 08:01:15,C25,C,-0.099,-0.52,1
2026-06-25 08:01:35,C25,C,-0.284,-1.48,5
2026-06-25 08:01:40,C25,C,-0.096,-0.50,1
2026-06-25 08:01:45,C25,C,0.576,3.00,4
2026-06-25 08:03:13,C25,C,3.026,15.76,7
2026-06-25 08:03:15,C25,C,-0.092,-0.48,1
2026-06-25 08:03:17,C31,C,-0.206,-1.07,10
2026-06-25 08:04:12,C25,C,-3.245,-16.90,4
2026-06-25 08:04:14,C31,C,-0.769,-4.00,2
2026-06-25 08:04:35,C31,C,0.571,2.97,7
2026-06-25 08:04:36,C25,C,0.953,4.96,5
2026-06-25 08:05:06,C25,C,-1.640,-8.54,3
2026-06-25 08:05:09,C25,C,-0.106,-0.55,1
2026-06-25 08:05:21,C25,C,1.234,6.42,3
2026-06-25 08:05:27,C25,C,-0.107,-0.56,1
2026-06-25 08:05:30,C25,C,-1.041,-5.42,3
2026-06-25 08:05:33,C25,C,-0.097,-0.50,1
2026-06-25 08:05:50,C25,C,0.278,1.45,1
2026-06-25 08:05:58,C25,C,-2.018,-10.51,8
2026-06-25 08:06:22,C31,C,0.774,4.03,6
2026-06-25 08:07:23,C31,C,-0.956,-4.98,27
2026-06-25 08:07:43,C31,C,-2.504,-13.04,17
2026-06-25 08:25:12,G10,G,-0.050,-0.26,1
2026-06-25 08:25:13,G10,G,0.132,0.69,1
2026-06-25 08:25:14,G10,G,0.336,1.77,1
2026-06-25 08:25:18,G10,G,-0.052,-0.27,1
2026-06-25 08:25:20,G10,G,-0.082,-0.43,1
2026-06-25 08:25:21,G10,G,0.051,0.27,1
2026-06-25 08:25:23,G10,G,0.394,2.07,1
2026-06-25 08:25:51,G10,G,9.867,51.85,28
2026-06-25 08:25:59,G10,G,-0.097,-0.51,1
2026-06-25 08:26:00,G10,G,0.094,0.50,1
2026-06-25 08:27:47,G10,G,160.296,842.36,107
2026-06-25 08:29:20,G04,G,223483284.620,1174412587.31,19870
2026-06-25 08:31:58,E23,E,-15145846.299,-79591959.50,45781
2026-06-25 08:40:13,E30,E,0.100,0.52,1
2026-06-25 08:40:26,C23,C,21.508,112.00,6
2026-06-25 08:41:04,E30,E,-0.092,-0.49,1
2026-06-25 08:41:53,E30,E,0.092,0.48,1
2026-06-25 08:42:15,C23,C,-0.692,-3.60,1
2026-06-25 08:42:21,C23,C,-0.108,-0.56,1
2026-06-25 08:43:07,C23,C,-3.153,-16.42,6
2026-06-25 08:43:10,C23,C,-0.106,-0.55,1
2026-06-25 08:43:45,C23,C,6.333,32.98,4
2026-06-25 08:44:11,E30,E,-0.096,-0.51,1
2026-06-25 08:44:50,C23,C,7.871,40.99,51
2026-06-25 08:45:04,C23,C,-0.081,-0.42,1
2026-06-25 08:45:30,C23,C,-1.246,-6.49,23
2026-06-25 08:45:45,C23,C,-0.113,-0.59,1
2026-06-25 08:45:56,E30,E,0.103,0.54,1
2026-06-25 08:47:42,C23,C,-6.538,-34.04,116
2026-06-25 08:47:46,C23,C,-0.104,-0.54,1
2026-06-25 08:48:47,E30,E,6.857,36.03,4
2026-06-25 08:49:27,E30,E,1.533,8.06,6
2026-06-25 08:49:49,E30,E,-2.073,-10.90,6
2026-06-25 08:50:01,E30,E,0.178,0.94,2
2026-06-25 08:55:30,E26,E,146695276.521,770888881.19,75561
2026-06-25 08:56:57,G27,G,0.218,1.15,1
2026-06-25 08:57:19,G27,G,0.117,0.61,1
2026-06-25 08:57:21,G27,G,3.393,17.83,2
2026-06-25 08:57:37,G27,G,-0.088,-0.46,1
2026-06-25 08:57:38,G27,G,0.090,0.47,1
2026-06-25 08:57:49,C37,C,-0.111,-0.58,1
2026-06-25 09:00:14,G28,G,132654041.867,697101695.06,18528
2026-06-25 09:01:24,G28,G,-0.061,-0.32,1
2026-06-25 09:01:38,G28,G,-0.093,-0.49,1
2026-06-25 09:01:45,G28,G,0.100,0.52,1
2026-06-25 09:01:50,G28,G,1.996,10.49,1
2026-06-25 09:01:55,G28,G,-0.091,-0.48,1
2026-06-25 09:02:00,G28,G,0.467,2.46,2
2026-06-25 09:02:01,G28,G,-0.095,-0.50,1
2026-06-25 09:02:05,G28,G,-0.283,-1.49,1
2026-06-25 09:02:07,G28,G,-0.087,-0.45,1
2026-06-25 09:02:14,G28,G,-0.096,-0.50,1
2026-06-25 09:02:31,G28,G,0.093,0.49,1
2026-06-25 09:02:37,C09,C,0.149,0.78,1
2026-06-25 09:02:37,C13,C,-0.335,-1.74,1
2026-06-25 09:02:37,C14,C,0.288,1.50,1
2026-06-25 09:02:37,C21,C,0.489,2.55,1
2026-06-25 09:02:37,C28,C,-0.545,-2.84,1
2026-06-25 09:02:37,C33,C,-0.583,-3.03,1
2026-06-25 09:02:37,C34,C,0.447,2.33,1
2026-06-25 09:02:37,C38,C,-0.061,-0.32,1
2026-06-25 09:02:37,E03,E,-0.181,-0.95,1
2026-06-25 09:02:37,E05,E,0.284,1.49,1
2026-06-25 09:02:37,E08,E,-0.587,-3.09,1
2026-06-25 09:02:37,E13,E,-0.277,-1.46,1
2026-06-25 09:02:37,E15,E,0.109,0.57,1
2026-06-25 09:02:37,E21,E,0.108,0.56,1
2026-06-25 09:02:37,E23,E,-0.334,-1.75,1
2026-06-25 09:02:37,E26,E,-0.449,-2.36,1
2026-06-25 09:02:37,E27,E,0.474,2.49,1
2026-06-25 09:02:37,E32,E,-0.423,-2.22,1
2026-06-25 09:02:37,E34,E,0.339,1.78,1
2026-06-25 09:02:37,G02,G,0.218,1.15,1
2026-06-25 09:02:37,G03,G,-0.220,-1.16,1
2026-06-25 09:02:37,G04,G,-0.741,-3.89,1
2026-06-25 09:02:37,G08,G,0.613,3.22,1
2026-06-25 09:02:37,G14,G,0.213,1.12,1
2026-06-25 09:02:37,G17,G,-0.522,-2.74,1
2026-06-25 09:02:37,G28,G,-0.430,-2.26,1
2026-06-25 09:02:37,G32,G,0.393,2.07,1
2026-06-25 09:02:43,G28,G,-0.095,-0.50,1
2026-06-25 09:02:52,G28,G,0.096,0.50,1
2026-06-25 09:02:56,G28,G,-0.095,-0.50,1
2026-06-25 09:03:26,G28,G,0.098,0.52,1
2026-06-25 09:03:32,G28,G,-0.091,-0.48,1
2026-06-25 09:03:33,G28,G,0.094,0.50,1
2026-06-25 09:03:37,G28,G,-0.093,-0.49,1
2026-06-25 09:03:38,G28,G,0.093,0.49,1
2026-06-25 09:04:02,G28,G,-0.088,-0.46,1
2026-06-25 09:04:04,G28,G,0.096,0.51,1
2026-06-25 09:04:07,G28,G,-0.091,-0.48,1
2026-06-25 09:04:14,G28,G,0.091,0.48,1
2026-06-25 09:04:20,G28,G,-0.094,-0.49,1
2026-06-25 09:04:38,G28,G,0.093,0.49,1
2026-06-25 09:04:41,C09,C,4.237,22.06,3
2026-06-25 09:04:55,C09,C,0.192,1.00,5
2026-06-25 09:05:08,G28,G,-0.098,-0.52,1
2026-06-25 09:05:14,G19,G,62632783.813,329137500.43,37664
2026-06-25 09:05:18,C09,C,214329874.951,1116071903.07,4
2026-06-25 09:05:52,C09,C,0.377,1.96,31
2026-06-25 09:05:58,C09,C,-0.202,-1.05,2
2026-06-25 09:05:59,G28,G,0.096,0.50,1
2026-06-25 09:06:01,G28,G,-0.089,-0.47,1
2026-06-25 09:06:53,C09,C,-0.208,-1.08,25
2026-06-25 09:07:41,C09,C,1.139,5.93,46
2026-06-25 09:07:47,C09,C,-0.099,-0.51,1
2026-06-25 09:07:52,C09,C,-0.084,-0.44,1
2026-06-25 09:08:00,C09,C,0.120,0.62,1
2026-06-25 09:11:48,C13,C,0.304,1.58,1
2026-06-25 09:11:48,C14,C,-0.329,-1.71,1
2026-06-25 09:11:48,C21,C,-0.514,-2.68,1
2026-06-25 09:11:48,C28,C,0.531,2.77,1
2026-06-25 09:11:48,C33,C,0.547,2.85,1
2026-06-25 09:11:48,C34,C,-0.470,-2.45,1
2026-06-25 09:11:48,C42,C,-0.069,-0.36,1
2026-06-25 09:11:48,E03,E,0.128,0.67,1
2026-06-25 09:11:48,E05,E,-0.326,-1.71,1
2026-06-25 09:11:48,E08,E,0.566,2.97,1
2026-06-25 09:11:48,E13,E,0.269,1.41,1
2026-06-25 09:11:48,E15,E,-0.119,-0.63,1
2026-06-25 09:11:48,E21,E,-0.155,-0.81,1
2026-06-25 09:11:48,E23,E,0.295,1.55,1
2026-06-25 09:11:48,E26,E,0.455,2.39,1
2026-06-25 09:11:48,E27,E,-0.487,-2.56,1
2026-06-25 09:11:48,E32,E,0.388,2.04,1
2026-06-25 09:11:48,E34,E,-0.349,-1.84,1
2026-06-25 09:11:48,G02,G,-0.244,-1.28,1
2026-06-25 09:11:48,G03,G,0.167,0.88,1
2026-06-25 09:11:48,G04,G,0.735,3.86,1
2026-06-25 09:11:48,G08,G,-0.629,-3.30,1
2026-06-25 09:11:48,G14,G,-0.262,-1.38,1
2026-06-25 09:11:48,G17,G,0.488,2.56,1
2026-06-25 09:11:48,G19,G,0.754,3.96,1
2026-06-25 09:11:48,G22,G,-0.080,-0.42,1
2026-06-25 09:11:48,G28,G,0.393,2.06,1
2026-06-25 09:11:48,G32,G,-0.436,-2.29,1
2026-06-25 09:13:13,C09,C,-2331883.649,-12142730.09,310
2026-06-25 09:13:16,C09,C,-0.096,-0.50,1
2026-06-25 09:16:10,C07,C,253092722.221,1317920220.91,70123
2026-06-25 09:17:58,C41,C,201907809.112,1051386946.46,65944
2026-06-25 09:20:02,G31,G,153413303.525,806192351.38,16572
2026-06-25 09:22:28,E07,E,183359624.605,963561330.80,20728
2026-06-25 09:33:26,G09,G,240440006.029,1263520759.74,61386
2026-06-25 09:38:34,C27,C,76505612.072,398384798.57,40818
2026-06-25 09:42:46,C10,C,-14520159.671,-75610281.77,66194
2026-06-25 09:43:50,G06,G,119771167.678,629401734.26,36159
2026-06-25 09:44:52,G06,G,0.097,0.51,1
2026-06-25 09:44:55,G06,G,-0.092,-0.48,1
2026-06-25 09:44:56,G06,G,3.804,19.99,1
2026-06-25 09:44:58,G06,G,-2.285,-12.01,1
2026-06-25 09:45:01,G06,G,-0.187,-0.98,1
2026-06-25 09:45:02,G06,G,0.094,0.49,1
2026-06-25 09:45:07,G06,G,-0.093,-0.49,1
2026-06-25 09:45:31,G06,G,0.097,0.51,1
2026-06-25 09:45:37,G06,G,-0.090,-0.47,1
2026-06-25 09:45:38,G06,G,0.091,0.48,1
2026-06-25 09:45:43,G06,G,-0.088,-0.46,1
2026-06-25 09:46:01,G06,G,0.481,2.53,1
2026-06-25 09:46:13,G06,G,-0.089,-0.47,1
2026-06-25 09:46:15,G06,G,0.081,0.42,1
2026-06-25 09:46:21,G06,G,-2.092,-10.99,1
2026-06-25 09:46:25,G06,G,2.167,11.39,1
2026-06-25 09:46:26,G06,G,0.110,0.58,1
2026-06-25 09:46:31,G06,G,-0.090,-0.48,1
2026-06-25 09:46:38,G06,G,0.096,0.50,1
2026-06-25 09:46:43,G06,G,-0.099,-0.52,1
2026-06-25 09:47:08,G06,G,0.088,0.46,1
2026-06-25 09:47:13,G06,G,-0.098,-0.52,1
2026-06-25 09:47:16,G06,G,0.094,0.49,1
2026-06-25 09:47:19,G06,G,-0.094,-0.49,1
2026-06-25 09:49:58,G08,G,0.094,0.50,1
2026-06-25 09:50:02,G08,G,-0.090,-0.47,1
2026-06-25 09:50:29,G08,G,0.091,0.48,1
2026-06-25 09:50:32,G08,G,-0.091,-0.48,1
2026-06-25 09:50:46,G06,G,0.096,0.51,1
2026-06-25 09:50:49,G06,G,-0.097,-0.51,1
2026-06-25 09:50:50,G06,G,0.103,0.54,1
2026-06-25 09:51:01,G06,G,-0.092,-0.48,1
2026-06-25 09:51:03,G06,G,0.094,0.50,1
2026-06-25 09:51:07,G06,G,-0.096,-0.51,1
2026-06-25 09:51:12,G08,G,0.101,0.53,1
2026-06-25 09:51:14,G08,G,-0.095,-0.50,1
2026-06-25 09:51:17,G08,G,0.095,0.50,1
2026-06-25 09:51:20,G08,G,-0.103,-0.54,1
2026-06-25 09:53:49,G32,G,0.094,0.50,1
2026-06-25 09:53:55,G32,G,-0.100,-0.52,1
2026-06-25 09:55:30,G06,G,0.093,0.49,1
2026-06-25 09:55:31,G06,G,-0.093,-0.49,1
2026-06-25 09:55:40,G32,G,0.096,0.51,1
2026-06-25 09:55:43,G32,G,-0.092,-0.48,1
2026-06-25 09:59:04,G32,G,0.097,0.51,1
2026-06-25 09:59:07,G32,G,-0.097,-0.51,1
2026-06-25 09:59:15,G08,G,0.093,0.49,1
2026-06-25 09:59:16,G32,G,0.097,0.51,1
2026-06-25 09:59:19,G32,G,-0.089,-0.47,1
2026-06-25 09:59:20,G08,G,-0.095,-0.50,1
2026-06-25 09:59:20,G32,G,0.097,0.51,1
2026-06-25 09:59:31,G32,G,-0.096,-0.51,1
2026-06-25 09:59:51,G06,G,0.097,0.51,1
2026-06-25 09:59:55,G06,G,-0.090,-0.47,1
2026-06-25 10:00:07,G32,G,0.097,0.51,1
2026-06-25 10:00:13,G32,G,-0.102,-0.54,1
2026-06-25 10:00:22,G32,G,0.095,0.50,1
2026-06-25 10:00:23,G32,G,-3.908,-20.54,1
2026-06-25 10:00:25,G32,G,-0.190,-1.00,1
2026-06-25 10:00:27,G32,G,0.094,0.49,1
2026-06-25 10:00:31,G32,G,-0.105,-0.55,1
2026-06-25 10:00:32,G32,G,0.098,0.51,1
2026-06-25 10:00:46,G32,G,-2.643,-13.89,4
2026-06-25 10:00:55,G32,G,-0.095,-0.50,1
2026-06-25 10:01:19,G32,G,0.094,0.49,1
2026-06-25 10:01:25,G32,G,-0.093,-0.49,1
2026-06-25 10:01:51,G32,G,0.088,0.46,1
2026-06-25 10:01:55,G32,G,-0.094,-0.49,1
2026-06-25 10:02:00,G32,G,0.106,0.56,1
2026-06-25 10:02:01,G32,G,-0.100,-0.52,1
2026-06-25 10:02:02,G32,G,0.090,0.48,1
2026-06-25 10:02:03,E34,E,11.419,60.01,6
2026-06-25 10:02:07,G32,G,-0.099,-0.52,1
2026-06-25 10:02:08,G32,G,0.093,0.49,1
2026-06-25 10:02:13,G32,G,-0.092,-0.48,1
2026-06-25 10:02:15,G32,G,0.094,0.49,1
2026-06-25 10:07:18,G08,G,0.094,0.49,1
2026-06-25 10:07:20,G08,G,-0.100,-0.53,1
2026-06-25 10:07:36,G08,G,0.096,0.51,1
2026-06-25 10:07:44,G08,G,-0.096,-0.51,1
2026-06-25 10:07:48,G08,G,0.102,0.54,1
2026-06-25 10:08:14,G08,G,-0.095,-0.50,1
2026-06-25 10:08:18,G08,G,0.103,0.54,1
2026-06-25 10:08:32,G08,G,-0.096,-0.50,1
2026-06-25 10:08:33,G08,G,0.097,0.51,1
2026-06-25 10:08:35,G08,G,0.081,0.43,1
2026-06-25 10:08:37,G08,G,0.061,0.32,1
2026-06-25 10:08:44,G08,G,-0.101,-0.53,1
2026-06-25 10:08:47,G08,G,0.089,0.47,1
2026-06-25 10:08:52,G08,G,0.109,0.57,1
2026-06-25 10:09:14,G08,G,13.410,70.47,22
2026-06-25 10:09:19,G08,G,-0.098,-0.52,1
2026-06-25 10:09:30,G08,G,3.694,19.41,9
2026-06-25 10:09:32,G08,G,-0.104,-0.55,1
2026-06-25 10:09:33,G08,G,-0.192,-1.01,1
2026-06-25 10:09:34,G08,G,-0.744,-3.91,1
2026-06-25 10:09:35,G08,G,-0.185,-0.97,1
2026-06-25 10:11:07,E27,E,0.091,0.48,1
2026-06-25 10:13:58,E27,E,41.678,219.02,7
2026-06-25 10:15:06,C21,C,258805015.872,1347665632.96,32
2026-06-25 10:15:08,G14,G,0.098,0.51,1
2026-06-25 10:15:14,G14,G,-0.095,-0.50,1
2026-06-25 10:17:16,E27,E,-0.097,-0.51,1
2026-06-25 10:17:57,E27,E,0.092,0.48,1
2026-06-25 10:19:33,G14,G,0.098,0.52,1
2026-06-25 10:19:38,G14,G,-0.100,-0.52,1
2026-06-25 10:19:56,E27,E,-3.793,-19.93,9
2026-06-25 10:20:04,E27,E,-0.093,-0.49,1
2026-06-25 10:20:19,E27,E,0.090,0.47,1
2026-06-25 10:20:29,E27,E,-0.096,-0.50,1
2026-06-25 10:20:38,E27,E,0.100,0.53,1
2026-06-25 10:20:50,E27,E,3.040,15.98,9
2026-06-25 10:21:13,E27,E,-8.003,-42.06,19
2026-06-25 10:21:31,E27,E,3.237,17.01,8
2026-06-25 10:23:16,G14,G,0.100,0.52,1
2026-06-25 10:23:20,G14,G,-0.095,-0.50,1
2026-06-25 10:23:23,G14,G,0.101,0.53,1
2026-06-25 10:23:26,G14,G,-0.094,-0.49,1
2026-06-25 10:25:29,C07,C,0.151,0.79,1
2026-06-25 10:25:29,C10,C,0.236,1.23,1
2026-06-25 10:25:29,C13,C,-0.085,-0.44,1
2026-06-25 10:25:29,C14,C,-0.559,-2.91,1
2026-06-25 10:25:29,C27,C,0.579,3.02,1
2026-06-25 10:25:29,C28,C,0.259,1.35,1
2026-06-25 10:25:29,C33,C,0.139,0.73,1
2026-06-25 10:25:29,C34,C,-0.616,-3.21,1
2026-06-25 10:25:29,C38,C,-0.374,-1.95,1
2026-06-25 10:25:29,C41,C,0.555,2.89,1
2026-06-25 10:25:29,C42,C,-0.439,-2.29,1
2026-06-25 10:25:29,E03,E,-0.294,-1.55,1
2026-06-25 10:25:29,E07,E,0.598,3.14,1
2026-06-25 10:25:29,E08,E,0.239,1.26,1
2026-06-25 10:25:29,E13,E,0.124,0.65,1
2026-06-25 10:25:29,E15,E,-0.280,-1.47,1
2026-06-25 10:25:29,E21,E,-0.446,-2.34,1
2026-06-25 10:25:29,E23,E,-0.118,-0.62,1
2026-06-25 10:25:29,E26,E,0.423,2.22,1
2026-06-25 10:25:29,G01,G,-0.337,-1.77,1
2026-06-25 10:25:29,G02,G,-0.477,-2.51,1
2026-06-25 10:25:29,G03,G,-0.231,-1.21,1
2026-06-25 10:25:29,G04,G,0.408,2.14,1
2026-06-25 10:25:29,G06,G,0.592,3.11,1
2026-06-25 10:25:29,G09,G,0.684,3.60,1
2026-06-25 10:25:29,G14,G,-0.476,-2.50,1
2026-06-25 10:25:29,G19,G,0.469,2.46,1
2026-06-25 10:25:29,G22,G,-0.409,-2.15,1
2026-06-25 10:25:29,G28,G,-0.053,-0.28,1
2026-06-25 10:25:29,G31,G,0.248,1.30,1
2026-06-25 10:25:34,G14,G,0.092,0.48,1
2026-06-25 10:25:44,G14,G,-0.097,-0.51,1
2026-06-25 10:25:49,G14,G,0.095,0.50,1
2026-06-25 10:25:56,G14,G,-0.095,-0.50,1
2026-06-25 10:26:23,G14,G,0.097,0.51,1
2026-06-25 10:26:38,G14,G,-0.101,-0.53,1
2026-06-25 10:26:40,G14,G,0.097,0.51,1
2026-06-25 10:26:44,G14,G,-0.092,-0.48,1
2026-06-25 10:26:46,G14,G,0.097,0.51,1
2026-06-25 10:27:02,G14,G,-0.090,-0.47,1
2026-06-25 10:27:20,G14,G,0.104,0.55,1
2026-06-25 10:27:23,G14,G,18.089,95.06,3
2026-06-25 10:27:25,G14,G,-0.103,-0.54,1
2026-06-25 10:27:58,G14,G,-2.202,-11.57,15
2026-06-25 10:28:08,G14,G,3.328,17.49,1
2026-06-25 10:28:09,G14,G,0.096,0.50,1
2026-06-25 10:28:15,G14,G,0.076,0.40,1
2026-06-25 10:28:17,G14,G,-0.099,-0.52,1
2026-06-25 10:28:20,G14,G,-0.101,-0.53,1
2026-06-25 10:28:21,G14,G,0.193,1.02,1
2026-06-25 10:28:40,G14,G,-4.287,-22.53,17
2026-06-25 10:28:41,G14,G,0.096,0.51,1
2026-06-25 10:28:43,G14,G,-0.100,-0.53,1
2026-06-25 10:28:44,G14,G,0.216,1.13,1
2026-06-25 10:29:17,C34,C,0.096,0.50,1
2026-06-25 10:29:21,C34,C,-0.090,-0.47,1
2026-06-25 10:29:37,G14,G,6.733,35.38,51
2026-06-25 10:29:43,G14,G,-0.084,-0.44,1
2026-06-25 10:29:45,G14,G,1.770,9.30,1
2026-06-25 10:29:55,G14,G,294523141.281,1547729553.74,10
2026-06-25 10:30:01,G14,G,-0.080,-0.42,1
2026-06-25 10:46:35,C07,C,-0.145,-0.75,1
2026-06-25 10:46:35,C10,C,-0.242,-1.26,1
2026-06-25 10:46:35,C13,C,0.159,0.83,1
2026-06-25 10:46:35,C14,C,0.522,2.72,1
2026-06-25 10:46:35,C27,C,-0.583,-3.04,1
2026-06-25 10:46:35,C28,C,-0.197,-1.03,1
2026-06-25 10:46:35,C33,C,-0.077,-0.40,1
2026-06-25 10:46:35,C38,C,0.420,2.19,1
2026-06-25 10:46:35,C41,C,-0.534,-2.78,1
2026-06-25 10:46:35,C42,C,0.440,2.29,1
2026-06-25 10:46:35,E03,E,0.335,1.76,1
2026-06-25 10:46:35,E07,E,-0.599,-3.15,1
2026-06-25 10:46:35,E08,E,-0.174,-0.92,1
2026-06-25 10:46:35,E13,E,-0.123,-0.65,1
2026-06-25 10:46:35,E15,E,0.279,1.47,1
2026-06-25 10:46:35,E21,E,0.416,2.19,1
2026-06-25 10:46:35,E23,E,0.167,0.88,1
2026-06-25 10:46:35,E26,E,-0.464,-2.44,1
2026-06-25 10:46:35,E32,E,0.080,0.42,1
2026-06-25 10:46:35,G01,G,0.372,1.96,1
2026-06-25 10:46:35,G02,G,0.475,2.49,1
2026-06-25 10:46:35,G03,G,0.258,1.36,1
2026-06-25 10:46:35,G04,G,-0.319,-1.68,1
2026-06-25 10:46:35,G06,G,-0.621,-3.26,1
2026-06-25 10:46:35,G09,G,-0.661,-3.47,1
2026-06-25 10:46:35,G17,G,0.077,0.40,1
2026-06-25 10:46:35,G19,G,-0.373,-1.96,1
2026-06-25 10:46:35,G22,G,0.384,2.02,1
2026-06-25 10:46:35,G28,G,0.151,0.79,1
2026-06-25 10:46:35,G31,G,-0.150,-0.79,1
2026-06-25 10:48:27,G22,G,17.225,90.52,1
2026-06-25 10:48:31,G22,G,-0.098,-0.52,1
2026-06-25 10:48:36,G22,G,-1.037,-5.45,2
2026-06-25 10:48:37,G22,G,-0.105,-0.55,1
2026-06-25 10:48:39,G22,G,0.416,2.19,1
2026-06-25 10:48:40,G22,G,0.066,0.34,1
2026-06-25 10:48:41,G22,G,0.175,0.92,1
2026-06-25 10:48:50,G22,G,-0.108,-0.57,1
2026-06-25 10:48:51,G22,G,0.098,0.51,1
2026-06-25 10:48:56,G22,G,-0.090,-0.47,1
2026-06-25 10:49:02,G22,G,0.093,0.49,1
2026-06-25 10:49:08,G22,G,-0.103,-0.54,1
2026-06-25 10:49:32,G22,G,0.107,0.56,1
2026-06-25 10:49:38,G22,G,-0.100,-0.52,1
2026-06-25 10:49:45,G22,G,0.092,0.49,1
2026-06-25 10:50:02,G22,G,-10.868,-57.11,8
2026-06-25 10:50:12,G22,G,7.407,38.92,2
2026-06-25 10:50:26,G22,G,0.293,1.54,2
2026-06-25 10:50:31,G22,G,4.183,21.98,1
2026-06-25 10:50:32,G22,G,2.277,11.97,1
2026-06-25 10:50:41,G22,G,-0.189,-0.99,1
2026-06-25 10:50:42,G22,G,-4.650,-24.44,1
2026-06-25 10:51:02,G22,G,-0.098,-0.51,1
2026-06-25 10:51:05,G22,G,0.090,0.47,1
2026-06-25 10:51:17,G22,G,2.582,13.57,8
2026-06-25 10:51:20,G22,G,-0.105,-0.55,1
2026-06-25 10:51:29,G22,G,-2.852,-14.99,5
2026-06-25 10:51:32,G22,G,-0.096,-0.51,1
2026-06-25 10:51:35,G22,G,0.094,0.49,1
2026-06-25 10:51:56,G22,G,-0.855,-4.49,4
2026-06-25 11:05:39,E21,E,0.098,0.52,1
2026-06-25 11:07:23,E21,E,-0.092,-0.48,1
2026-06-25 11:09:10,C26,C,87507987.884,455677056.66,21663
2026-06-25 11:09:29,C26,C,-0.390,-2.03,17
2026-06-25 11:14:12,E21,E,0.100,0.53,1
2026-06-25 11:14:27,E21,E,-0.098,-0.52,1
2026-06-25 11:14:44,E21,E,0.093,0.49,1
2026-06-25 11:14:55,E21,E,17.512,92.02,6
2026-06-25 11:15:13,G28,G,-7.138,-37.51,1
2026-06-25 11:15:19,G28,G,-0.096,-0.51,1
2026-06-25 11:15:56,G28,G,0.688,3.61,1
2026-06-25 11:15:58,G28,G,-0.379,-1.99,1
2026-06-25 11:16:01,G28,G,-0.104,-0.54,1
2026-06-25 11:16:19,E21,E,-1.741,-9.15,39
2026-06-25 11:16:30,E21,E,-0.948,-4.98,5
2026-06-25 11:16:44,E21,E,-3.433,-18.04,13
2026-06-25 11:17:30,E21,E,6.847,35.98,33
2026-06-25 11:21:02,C14,C,-11.122,-57.91,2
2026-06-25 11:21:09,C14,C,-0.482,-2.51,6
2026-06-25 11:21:14,C14,C,-2.318,-12.07,2
2026-06-25 11:21:15,C14,C,-0.074,-0.39,1
2026-06-25 11:21:26,C14,C,1.160,6.04,7
2026-06-25 11:21:27,C14,C,-0.200,-1.04,1
2026-06-25 11:21:57,C14,C,5.390,28.07,18
2026-06-25 11:22:02,C14,C,2.308,12.02,4
2026-06-25 11:22:22,C14,C,-4.036,-21.01,8
